docket_id,docket_url,document_id,posted_date,comment_url,comment_text,organization,comment_title,attachment_count,number_of_comments_received,org_name,position,position_certainty,comment_type,coalition_comment,coalition_type,org_name_short,org_type,ask,ask1,ask2,ask3,success,success_certainty,sucess1,success2,success3,response,pressure_phrases,accept_phrases,compromise_phrases,reject_phrases,notes,agency_acronym,attachment_txt,proposed_url,final_url,agree_phrases,disagree_phrases,proposed_rule_url,final_rule_url,comment_txt1,comment_txt,...35,...36,submitter_name,file_1,transparent,source,agency_acronym2,date,president,n_obs,coalitions,coalition_unopposed,comments,congress,business,coalition_congress,coalition_size,coalition_position,coalition_business,coalition_success,org_lead,coalition_leader_success,coalition_comments,coalition_campaign_,coalition_,coalition_business_,coalition_id,Coalition_size,Coalition_comments,Position,Coalition_Position,coalition,agency,campaign_,ngo,gov,Coalition_campaign,Coalition_business
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-5386,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-5386,NA,City Of Berkeley - Mayor's Office,NA,NA,NA,Jesse Arreguin,1,NA,Elected,Naca,Public,NA,Mayor Of Berkeley,Withdraw The Proposal And Implement The Rule As Written,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-06,Trump,1,7,FALSE,1,FALSE,FALSE,4,122,1.1384615384615384,NA,-1.7966101694915253,FALSE,-1.7966101694915253,8,TRUE,TRUE,NA,247,More Than 100,1-99,Opposes Rule,Opposes Rule,Naca,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-5418,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-5418,NA,City Of Houston,NA,NA,NA,Sylvester Turner,1,NA,Elected,Naca,Public,NA,Mayor Of Berkeley,Strongly Urge You To Reconsider The Rollback Of These Important Consumer Protection Rules,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-06,Trump,1,7,FALSE,1,FALSE,FALSE,4,122,1.1384615384615384,NA,-1.7966101694915253,FALSE,-1.7966101694915253,8,TRUE,TRUE,NA,247,More Than 100,1-99,Opposes Rule,Opposes Rule,Naca,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-5496,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-5496,NA,Congress Of The United States,NA,NA,NA,Alcee Hastings; Collin Peterson; Henry Cuellar,4,NA,Elected,Cfsa,Private,NA,House-Fl,"Support The Cfpb's Efforts To Improve The Small-Dollar, Short-Term Credit Rule To Ensure The Appropriate Balance",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-07,Trump,1,7,FALSE,1,TRUE,FALSE,3,46,4.25,19,1.6818181818181819,TRUE,1.6818181818181819,6,TRUE,TRUE,FALSE,244,11-100,1-99,Supports Rule,Supports Rule,Cfsa,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-5496,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-5496,NA,Congress Of The United States,NA,NA,NA,Alcee Hastings; Collin Peterson; Henry Cuellar,4,NA,Elected,Cfsa,Private,NA,House-Mn,"Support The Cfpb's Efforts To Improve The Small-Dollar, Short-Term Credit Rule To Ensure The Appropriate Balance",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-07,Trump,1,7,FALSE,1,TRUE,FALSE,3,46,4.25,19,1.6818181818181819,TRUE,1.6818181818181819,6,TRUE,TRUE,FALSE,244,11-100,1-99,Supports Rule,Supports Rule,Cfsa,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-5496,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-5496,NA,Congress Of The United States,NA,NA,NA,Alcee Hastings; Collin Peterson; Henry Cuellar,4,NA,Elected,Cfsa,Private,NA,House-Tx,"Support The Cfpb's Efforts To Improve The Small-Dollar, Short-Term Credit Rule To Ensure The Appropriate Balance",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-07,Trump,1,7,FALSE,1,TRUE,FALSE,3,46,4.25,19,1.6818181818181819,TRUE,1.6818181818181819,6,TRUE,TRUE,FALSE,244,11-100,1-99,Supports Rule,Supports Rule,Cfsa,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-9822,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-9822,NA,Illinois State Treasurer's Office,NA,NA,NA,Michael Frerichs,1,NA,Elected,Naca,Public,NA,Illinois State Treasurer's Office,Rule Should Not Be Rescinded,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-09,Trump,1,7,FALSE,1,FALSE,FALSE,4,122,1.1384615384615384,NA,-1.7966101694915253,FALSE,-1.7966101694915253,8,TRUE,TRUE,NA,247,More Than 100,1-99,Opposes Rule,Opposes Rule,Naca,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-19485,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-19485,NA,Mississippi Senate,NA,NA,NA,J. Walter Michel,4,NA,Elected,Cfsa,Private,NA,Mississippi Senate District 25,Express My Support Of The Revisions To The 2017 Final Rule For Small-Dollar Lending,Opposed To Any Regulations That Decrease The Availability Of Jobs In My State Senate District 25,NA,NA,2,NA,NA,NA,NA,"Finally, Several Industry Commenters And State Legislators Supported The Bureau's Proposed Rule Stating That The 2017 Final Rule Would Have Resulted In The Closure Of Many Small Businesses Due To Revenue Decreases Or Increased Costs Related To Training Or The Use Of Rises. The Bureau Agrees That Small Lenders Will Experience A Reduction In Costs And Training Related To The Use Of Rises Which May Avoid The Closure Of Some Small Lenders. The Bureau Start Printed Page 44444generally Agrees With These Comments, But Because These Costs To Small Entities Are Either Not Significant Or Do Not Apply To Persons Covered By The 2017 Final Rule, The Bureau's Certification Still Holds.",NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Agrees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-13,Trump,1,7,FALSE,1,FALSE,FALSE,3,46,4.25,19,1.6818181818181819,TRUE,1.6818181818181819,6,TRUE,TRUE,FALSE,244,11-100,1-99,Supports Rule,Supports Rule,Cfsa,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-23517,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-23517,NA,Mississippi State House Of Representatives,NA,NA,NA,Nolan Mettetal,4,NA,Elected,Cfsa,Private,NA,Mississippi House District 10,Pleased That The Cfpb Has Taken Steps To Rescind The Mandatory Underwriting Provisions Of Its 2017 Final Rule For Small-Dollar Lending And Support This Rule Proposal,Also Hope The Cfpb Will Take The Time To Reconsider The Payment Provisions Of The 2017 Rule,NA,NA,2,NA,0,NA,NA,"Finally, Several Industry Commenters And State Legislators Supported The Bureau's Proposed Rule Stating That The 2017 Final Rule Would Have Resulted In The Closure Of Many Small Businesses Due To Revenue Decreases Or Increased Costs Related To Training Or The Use Of Rises. The Bureau Agrees That Small Lenders Will Experience A Reduction In Costs And Training Related To The Use Of Rises Which May Avoid The Closure Of Some Small Lenders. The Bureau Start Printed Page 44444generally Agrees With These Comments, But Because These Costs To Small Entities Are Either Not Significant Or Do Not Apply To Persons Covered By The 2017 Final Rule, The Bureau's Certification Still Holds.",NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Agrees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-13,Trump,1,7,FALSE,1,FALSE,FALSE,3,46,4.25,19,1.6818181818181819,TRUE,1.6818181818181819,6,TRUE,TRUE,FALSE,244,11-100,1-99,Supports Rule,Supports Rule,Cfsa,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-21987,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-21987,NA,State Of Oklahoma House Of Representatives,NA,NA,NA,Mike Osburn,4,NA,Elected,Cfsa,Private,NA,Oklahoma House District 81,Pleased That The Cfpb Has Taken Steps To Rescind The Mandatory Underwriting Provisions,Encourage That Additional Action Be Taken Concerning The Payment Provisions,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-13,Trump,1,7,FALSE,1,FALSE,FALSE,3,46,4.25,19,1.6818181818181819,TRUE,1.6818181818181819,6,TRUE,TRUE,FALSE,244,11-100,1-99,Supports Rule,Supports Rule,Cfsa,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-22271,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-22271,NA,Commonwealth Of Kentucky Senate,NA,NA,NA,Damon Thayer,4,NA,Elected,Cfsa,Private,NA,Kentucky Senate District 17,Rescinding The 2017 Rule Is Warranted,NA,NA,NA,2,NA,NA,NA,NA,"Finally, Several Industry Commenters And State Legislators Supported The Bureau's Proposed Rule Stating That The 2017 Final Rule Would Have Resulted In The Closure Of Many Small Businesses Due To Revenue Decreases Or Increased Costs Related To Training Or The Use Of Rises. The Bureau Agrees That Small Lenders Will Experience A Reduction In Costs And Training Related To The Use Of Rises Which May Avoid The Closure Of Some Small Lenders. The Bureau Start Printed Page 44444generally Agrees With These Comments, But Because These Costs To Small Entities Are Either Not Significant Or Do Not Apply To Persons Covered By The 2017 Final Rule, The Bureau's Certification Still Holds.",NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-13,Trump,1,7,FALSE,1,FALSE,FALSE,3,46,4.25,19,1.6818181818181819,TRUE,1.6818181818181819,6,TRUE,TRUE,FALSE,244,11-100,1-99,Supports Rule,Supports Rule,Cfsa,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-27022,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-27022,NA,Member Of Congress,NA,NA,NA,Jamie Raskin,1,NA,Elected,Naca,Public,NA,Member Of Congress,I Write To Express My Strong Opposition To The Consumer Financial Consumer Protection's Bureau's Proposal To Recind Ability-To-Pay Requirements,Implementing The 2017 Rule,NA,NA,-2,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-14,Trump,1,7,FALSE,1,TRUE,FALSE,4,122,1.1384615384615384,NA,-1.7966101694915253,FALSE,-1.7966101694915253,8,TRUE,TRUE,NA,247,More Than 100,1-99,Opposes Rule,Opposes Rule,Naca,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-26978,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-26978,NA,Governor Steve Bullock's Office,NA,NA,NA,Steve Bullock,1,NA,Elected,Naca,Public,NA,Mt Governor,"I Write In Opposition To The Consumer Financial Protection Bureau’s (Cfpb Or The Bureau) Proposal To Rescind The Ability-To-Repay Requirements In The 2017 Rule Governing Payday, Vehicle Title And Certain High Cost Installment Loans (2017 Final Rule Or Rule.)1 .",I Urge You To Implement The Approved 2017 Rule Without Delay And Outline A Plan To Enforce Its Aims As Borrowers Need These Protections To Avoid Falling Into Financially Debilitating Debt Traps.,NA,NA,-2,NA,-2,NA,NA,Consumers Do Not Lack The Practical Ability To Take Advantage Of These Alternatives. Arguments Based On Behavioral Factors That Attempt To Explain Why Borrowers May Not Seek Out Readily Available Covered Loan Alternatives Are Hypothetical And Do Not Compellingly Rebut Available Real-World Evidence To The Contrary.,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-14,Trump,1,7,FALSE,1,FALSE,FALSE,4,122,1.1384615384615384,NA,-1.7966101694915253,FALSE,-1.7966101694915253,8,TRUE,TRUE,NA,247,More Than 100,1-99,Opposes Rule,Opposes Rule,Naca,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-27299,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-27299,NA,Washington State Senate,NA,NA,NA,Andy Billig;Annette Cleveland;Jeannie Darneille;Mona Das;Manka Dhingra;David Frockt;Bob Hasegawa;Sam Hunt;Karen Keiser;Patty Kuderer;Marko Liias;Liz Lovelett;John Mccoy;Guy Palumbo;Emily Randall;Christine Rolfes;Rebecca Saldaña;Kevin Van De Wege;Claire Wilson,1,NA,Elected,Naca,Public,NA,Senate-Wa,"We Strongly Oppose This Proposal And Believe That The Rule Should Be Implemented. The Rule Will Help Ensure That Consumers Are Protected From Unfair Lending Practices, Which Push People Even Further Into Debt And Poverty.","— The Requirement That Lenders Ensure That A Loan Is Affordable Without Having To Re-Borrow Or Default On Other Expenses. This Is Critically Important To Stopping The Harms Of This Business Model, And We Strongly Support This Approach.",NA,NA,-2,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-15,Trump,1,7,FALSE,1,TRUE,FALSE,4,122,1.1384615384615384,NA,-1.7966101694915253,FALSE,-1.7966101694915253,8,TRUE,TRUE,NA,247,More Than 100,1-99,Opposes Rule,Opposes Rule,Naca,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-27290,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-27290,NA,Undersigned Members Of The Maryland General Assembly,NA,NA,NA,Joanne Benson;Clarence Lam;Will Smith;Jeff Waldstreicher;Mary Washington;Ronald Young;Sandy Bartlett;Regina Boyce; Al Carr;Lorig Charkoudian;Frank Conaway;Charlotte Crutchfield;Debra Davis;Tawanna Gaines;Terri Hill;Julian Ivey;Ariana Kelly;Maggie Mcintosh;David Moon;Susie Proctor;Emily Shetty;Jared Solomon;Dana Stein;Vaughn Stewart,1,NA,Elected,Naca,Public,NA,Maryland General Assembly,We Are Writing In Strong Opposition To The Removal Of The Ability-To-Repay (Atr) Provision In The Proposed Rule.,I Urge You To Retain The Atr Standard In The Proposed Rule And Protect Working Families From Unsustainable Debt Traps.,NA,NA,-2,NA,-2,NA,NA,Consumers Do Not Lack The Practical Ability To Take Advantage Of These Alternatives. Arguments Based On Behavioral Factors That Attempt To Explain Why Borrowers May Not Seek Out Readily Available Covered Loan Alternatives Are Hypothetical And Do Not Compellingly Rebut Available Real-World Evidence To The Contrary.,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-15,Trump,1,7,FALSE,1,FALSE,FALSE,4,122,1.1384615384615384,NA,-1.7966101694915253,FALSE,-1.7966101694915253,8,TRUE,TRUE,NA,247,More Than 100,1-99,Opposes Rule,Opposes Rule,Naca,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-27798,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-27798,NA,U.s. House Of Representatives,NA,NA,NA,Tom Malinowski,1,NA,Elected,Naca,Public,NA,House-Nj,Oppose The Cfpb Proposal To Rescind Key Provisions,Ability-To-Repay Provision Should Be Entact Because Lenders Need To Practice Basic Due Diligence Before Giving Out Loans,Cfpb Must Exercise Its Mandate To Protect All Americans From The Payday Lending Industry.,NA,-2,NA,-2,-2,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-16,Trump,1,7,FALSE,1,FALSE,FALSE,4,122,1.1384615384615384,NA,-1.7966101694915253,FALSE,-1.7966101694915253,8,TRUE,TRUE,NA,247,More Than 100,1-99,Opposes Rule,Opposes Rule,Naca,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-39935,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-39935,NA,Member Of Congress,NA,NA,NA,Tom Malinowski,1,NA,Elected,Naca,Public,NA,House,"I Write To Express My Opposition To The Consumer Financial Protection Bureau’s (“Bureau” Or “Cfpb”) Proposal To Rescind Key Provisions Of The Payday, Vehicle Title, And Certain High-Cost Installment Loans Final Rule.",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-21,Trump,1,7,FALSE,1,TRUE,FALSE,4,122,1.1384615384615384,NA,-1.7966101694915253,FALSE,-1.7966101694915253,8,TRUE,TRUE,NA,247,More Than 100,1-99,Opposes Rule,Opposes Rule,Naca,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-45606,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-45606,NA,Wisconsin State Assembly,NA,NA,NA,Rep. Tyler Vorpagel,4,NA,Elected,Cfsa,Private,NA,Wisconsin Assembly District 27,"I Am Writing To Express My Support For The Consumer Financial Protection Bureau’s (Cfpb) Decision To Revise Its Rule On Short-Term, Small-Dollar Lending. T",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-22,Trump,1,7,FALSE,1,FALSE,FALSE,3,46,4.25,19,1.6818181818181819,TRUE,1.6818181818181819,6,TRUE,TRUE,FALSE,244,11-100,1-99,Supports Rule,Supports Rule,Cfsa,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-47606,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-47606,NA,Wisconsin State Senate,NA,NA,NA,Scott Fitzgerald,4,NA,Elected,Cfsa,Private,NA,Senate-Wi,"The Consumer Financial Protection Bureau’s (Cfpb) Reconsideration Of Its Regulation Of Shortterm Lending Is A Welcome Development For The Hardworking Consumers Of Wisconsin, Whom I Am Proud To Represent In The Wisconsin State Senate.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-22,Trump,1,7,FALSE,1,FALSE,FALSE,3,46,4.25,19,1.6818181818181819,TRUE,1.6818181818181819,6,TRUE,TRUE,FALSE,244,11-100,1-99,Supports Rule,Supports Rule,Cfsa,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2019-0006,Https://Www.regulations.gov/Docket/Cfpb-2019-0006,Cfpb-2019-0006-47122,NA,Https://Www.regulations.gov/Comment/Cfpb-2019-0006-47122,NA,Ohio State House Of Representatives,NA,NA,NA,Niraj J. Antani,4,NA,Elected,Cfsa,Private,NA,Ohio Assembly District 42,I Am Writing Today To Let You Know That I Am Pleased That The Cfpb Has Taken Steps To Rescind The Mandatory Underwriting Provisions Of Its 2017 Final Rule,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2019/02/14/2019-01906/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2020/07/22/2020-14935/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,2019-05-22,Trump,1,7,FALSE,1,FALSE,FALSE,3,46,4.25,19,1.6818181818181819,TRUE,1.6818181818181819,6,TRUE,TRUE,FALSE,244,11-100,1-99,Supports Rule,Supports Rule,Cfsa,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
